Date,Year,Quarter,Month,Week_Number,Day_of_Week,Session,Session_Open,Session_High,Session_Low,Session_Close,Session_Range,Directional_Bias,Fib_0_Percent,Fib_100_Percent,Fib_Minus_25,Fib_Minus_50,Fib_Minus_100,Fib_Minus_168,Fib_132_Percent,Thursday_Daily_Range,Previous_Day_Minus_25,Previous_Day_Minus_50,Previous_Day_High,Previous_Day_Low
2023-10-10,2023,4,10,41,Tuesday,Asian,3784.58,3788.54,3784.26,3788.41,4.28,Bullish,3784.26,3788.54,3789.61,3790.68,3792.82,3795.73,3782.89,18.47,3781.8,3784.44,3784.25,3765.23
2023-10-10,2023,4,10,41,Tuesday,London,3787.43,3797.54,3787.31,3797.54,10.23,Bullish,3787.31,3797.54,3800.1,3802.65,3807.77,3814.73,3784.04,18.47,3781.8,3784.44,3784.25,3765.23
2023-10-10,2023,4,10,41,Tuesday,NY,3793.21,3801.96,3792.93,3801.86,9.03,Bullish,3792.93,3801.96,3804.22,3806.48,3810.99,3817.13,3790.04,18.47,3781.8,3784.44,3784.25,3765.23
2023-10-11,2023,4,10,41,Wednesday,Asian,3802.17,3806.92,3801.54,3806.92,5.38,Bullish,3801.54,3806.92,3808.27,3809.61,3812.3,3815.96,3799.82,18.47,3800.1,3802.65,3801.96,3784.26
2023-10-11,2023,4,10,41,Wednesday,London,3806.03,3815.7,3805.41,3815.7,10.29,Bullish,3805.41,3815.7,3818.27,3820.84,3825.99,3832.99,3802.12,18.47,3800.1,3802.65,3801.96,3784.26
2023-10-11,2023,4,10,41,Wednesday,NY,3812.82,3820.8,3812.56,3820.77,8.24,Bullish,3812.56,3820.8,3822.86,3824.92,3829.04,3834.64,3809.92,18.47,3800.1,3802.65,3801.96,3784.26
2023-10-12,2023,4,10,41,Thursday,Asian,3820.86,3825.51,3819.69,3824.96,5.82,Bullish,3819.69,3825.51,3826.97,3828.42,3831.33,3835.29,3817.83,18.47,3818.27,3820.84,3820.8,3801.54
2023-10-12,2023,4,10,41,Thursday,London,3824.66,3833.37,3824.46,3833.37,8.91,Bullish,3824.46,3833.37,3835.6,3837.82,3842.28,3848.34,3821.61,18.47,3818.27,3820.84,3820.8,3801.54
2023-10-12,2023,4,10,41,Thursday,NY,3829.63,3838.16,3829.58,3838.09,8.58,Bullish,3829.58,3838.16,3840.3,3842.45,3846.74,3852.57,3826.83,18.47,3818.27,3820.84,3820.8,3801.54
2023-10-13,2023,4,10,41,Friday,Asian,3839.1,3842.17,3838.03,3841.88,4.14,Bullish,3838.03,3842.17,3843.2,3844.24,3846.31,3849.13,3836.71,18.47,3835.6,3837.82,3838.16,3819.69
2023-10-13,2023,4,10,41,Friday,London,3841.06,3851.53,3840.89,3851.14,10.64,Bullish,3840.89,3851.53,3854.19,3856.85,3862.17,3869.41,3837.49,18.47,3835.6,3837.82,3838.16,3819.69
2023-10-13,2023,4,10,41,Friday,NY,3848.59,3855.8,3848.23,3855.76,7.57,Bullish,3848.23,3855.8,3857.69,3859.59,3863.37,3868.52,3845.81,18.47,3835.6,3837.82,3838.16,3819.69
2023-10-16,2023,4,10,42,Monday,Asian,3856.04,3862.04,3855.53,3861.53,6.51,Bullish,3855.53,3862.04,3863.67,3865.3,3868.55,3872.98,3853.45,16.79,3854.19,3856.85,3855.8,3838.03
2023-10-16,2023,4,10,42,Monday,London,3860.55,3870.86,3860.3,3870.84,10.56,Bullish,3860.3,3870.86,3873.5,3876.14,3881.42,3888.6,3856.92,16.79,3854.19,3856.85,3855.8,3838.03
2023-10-16,2023,4,10,42,Monday,NY,3866.94,3874.19,3866.81,3873.97,7.38,Bullish,3866.81,3874.19,3876.03,3877.88,3881.57,3886.59,3864.45,16.79,3854.19,3856.85,3855.8,3838.03
2023-10-17,2023,4,10,42,Tuesday,Asian,3874.54,3877.75,3873.79,3877.75,3.96,Bullish,3873.79,3877.75,3878.74,3879.73,3881.71,3884.4,3872.52,16.79,3873.5,3876.14,3874.19,3855.53
2023-10-17,2023,4,10,42,Tuesday,London,3877.11,3886.48,3876.95,3886.48,9.53,Bullish,3876.95,3886.48,3888.86,3891.24,3896.01,3902.49,3873.9,16.79,3873.5,3876.14,3874.19,3855.53
2023-10-17,2023,4,10,42,Tuesday,NY,3883.18,3890.48,3883.07,3890.34,7.41,Bullish,3883.07,3890.48,3892.33,3894.18,3897.89,3902.93,3880.7,16.79,3873.5,3876.14,3874.19,3855.53
2023-10-18,2023,4,10,42,Wednesday,Asian,3889.46,3893.46,3889.3,3893.46,4.16,Bullish,3889.3,3893.46,3894.5,3895.54,3897.62,3900.45,3887.97,16.79,3888.86,3891.24,3890.48,3873.79
2023-10-18,2023,4,10,42,Wednesday,London,3892.38,3902.65,3892.17,3902.65,10.48,Bullish,3892.17,3902.65,3905.27,3907.89,3913.13,3920.26,3888.82,16.79,3888.86,3891.24,3890.48,3873.79
2023-10-18,2023,4,10,42,Wednesday,NY,3899.41,3907.74,3899.18,3907.74,8.56,Bullish,3899.18,3907.74,3909.88,3912.02,3916.3,3922.12,3896.44,16.79,3888.86,3891.24,3890.48,3873.79
2023-10-19,2023,4,10,42,Thursday,Asian,3908.06,3911.74,3907.57,3911.74,4.17,Bullish,3907.57,3911.74,3912.78,3913.82,3915.91,3918.75,3906.24,16.79,3905.27,3907.89,3907.74,3889.3
2023-10-19,2023,4,10,42,Thursday,London,3910.75,3920.82,3910.65,3920.82,10.17,Bullish,3910.65,3920.82,3923.36,3925.91,3930.99,3937.91,3907.4,16.79,3905.27,3907.89,3907.74,3889.3
2023-10-19,2023,4,10,42,Thursday,NY,3917.63,3924.36,3917.49,3924.27,6.87,Bullish,3917.49,3924.36,3926.08,3927.8,3931.23,3935.9,3915.29,16.79,3905.27,3907.89,3907.74,3889.3
2023-10-20,2023,4,10,42,Friday,Asian,3924.11,3926.83,3923.55,3926.09,3.28,Bullish,3923.55,3926.83,3927.65,3928.47,3930.11,3932.34,3922.5,16.79,3923.36,3925.91,3924.36,3907.57
2023-10-20,2023,4,10,42,Friday,London,3925.97,3933.79,3925.65,3933.79,8.14,Bullish,3925.65,3933.79,3935.82,3937.86,3941.93,3947.47,3923.05,16.79,3923.36,3925.91,3924.36,3907.57
2023-10-20,2023,4,10,42,Friday,NY,3931.18,3937.08,3930.76,3936.81,6.32,Bullish,3930.76,3937.08,3938.66,3940.24,3943.4,3947.7,3928.74,16.79,3923.36,3925.91,3924.36,3907.57
2023-10-23,2023,4,10,43,Monday,Asian,3936.62,3941.1,3936.22,3941.1,4.88,Bullish,3936.22,3941.1,3942.32,3943.54,3945.98,3949.3,3934.66,19.91,3935.82,3937.86,3937.08,3923.55
2023-10-23,2023,4,10,43,Monday,London,3940.0,3950.2,3939.89,3950.2,10.31,Bullish,3939.89,3950.2,3952.78,3955.35,3960.51,3967.52,3936.59,19.91,3935.82,3937.86,3937.08,3923.55
2023-10-23,2023,4,10,43,Monday,NY,3946.84,3955.5,3946.72,3955.23,8.78,Bullish,3946.72,3955.5,3957.7,3959.89,3964.28,3970.25,3943.91,19.91,3935.82,3937.86,3937.08,3923.55
2023-10-24,2023,4,10,43,Tuesday,Asian,3955.23,3959.7,3954.96,3959.69,4.74,Bullish,3954.96,3959.7,3960.88,3962.07,3964.44,3967.66,3953.44,19.91,3952.78,3955.35,3955.5,3936.22
2023-10-24,2023,4,10,43,Tuesday,London,3958.89,3968.86,3958.59,3968.44,10.27,Bullish,3958.59,3968.86,3971.43,3973.99,3979.13,3986.11,3955.3,19.91,3952.78,3955.35,3955.5,3936.22
2023-10-24,2023,4,10,43,Tuesday,NY,3964.6,3974.3,3964.1,3973.62,10.2,Bullish,3964.1,3974.3,3976.85,3979.4,3984.5,3991.44,3960.84,19.91,3952.78,3955.35,3955.5,3936.22
2023-10-25,2023,4,10,43,Wednesday,Asian,3974.66,3979.3,3974.24,3979.08,5.06,Bullish,3974.24,3979.3,3980.57,3981.83,3984.36,3987.8,3972.62,19.91,3971.43,3973.99,3974.3,3954.96
2023-10-25,2023,4,10,43,Wednesday,London,3978.57,3989.89,3978.4,3989.89,11.49,Bullish,3978.4,3989.89,3992.76,3995.63,4001.38,4009.19,3974.72,19.91,3971.43,3973.99,3974.3,3954.96
2023-10-25,2023,4,10,43,Wednesday,NY,3985.48,3994.81,3985.22,3994.73,9.59,Bullish,3985.22,3994.81,3997.21,3999.61,4004.4,4010.92,3982.15,19.91,3971.43,3973.99,3974.3,3954.96
2023-10-26,2023,4,10,43,Thursday,Asian,3994.86,4001.13,3994.57,4001.13,6.56,Bullish,3994.57,4001.13,4002.77,4004.41,4007.69,4012.15,3992.47,19.91,3992.76,3995.63,3994.81,3974.24
2023-10-26,2023,4,10,43,Thursday,London,3999.95,4009.66,3999.59,4009.66,10.07,Bullish,3999.59,4009.66,4012.18,4014.69,4019.73,4026.58,3996.37,19.91,3992.76,3995.63,3994.81,3974.24
2023-10-26,2023,4,10,43,Thursday,NY,4006.33,4014.48,4006.19,4014.24,8.29,Bullish,4006.19,4014.48,4016.55,4018.62,4022.77,4028.41,4003.54,19.91,3992.76,3995.63,3994.81,3974.24
2023-10-27,2023,4,10,43,Friday,Asian,4014.77,4019.2,4014.52,4019.2,4.68,Bullish,4014.52,4019.2,4020.37,4021.54,4023.88,4027.06,4013.02,19.91,4012.18,4014.69,4014.48,3994.57
2023-10-27,2023,4,10,43,Friday,London,4018.26,4027.94,4018.16,4027.94,9.78,Bullish,4018.16,4027.94,4030.39,4032.83,4037.72,4044.37,4015.03,19.91,4012.18,4014.69,4014.48,3994.57
2023-10-27,2023,4,10,43,Friday,NY,4024.87,4031.35,4024.81,4031.21,6.54,Bullish,4024.81,4031.35,4032.98,4034.62,4037.89,4042.34,4022.72,19.91,4012.18,4014.69,4014.48,3994.57
2023-10-30,2023,4,10,44,Monday,Asian,4031.62,4035.87,4031.11,4035.87,4.76,Bullish,4031.11,4035.87,4037.06,4038.25,4040.63,4043.87,4029.59,18.94,4030.39,4032.83,4031.35,4014.52
2023-10-30,2023,4,10,44,Monday,London,4034.72,4045.11,4034.55,4045.11,10.56,Bullish,4034.55,4045.11,4047.75,4050.39,4055.67,4062.85,4031.17,18.94,4030.39,4032.83,4031.35,4014.52
2023-10-30,2023,4,10,44,Monday,NY,4041.59,4048.69,4041.49,4048.49,7.2,Bullish,4041.49,4048.69,4050.49,4052.29,4055.89,4060.79,4039.19,18.94,4030.39,4032.83,4031.35,4014.52
2023-10-31,2023,4,10,44,Tuesday,Asian,4049.61,4055.11,4049.33,4055.07,5.78,Bullish,4049.33,4055.11,4056.56,4058.0,4060.89,4064.82,4047.48,18.94,4047.75,4050.39,4048.69,4031.11
2023-10-31,2023,4,10,44,Tuesday,London,4054.56,4065.08,4054.48,4065.08,10.6,Bullish,4054.48,4065.08,4067.73,4070.38,4075.68,4082.89,4051.09,18.94,4047.75,4050.39,4048.69,4031.11
2023-10-31,2023,4,10,44,Tuesday,NY,4061.18,4071.73,4061.02,4071.41,10.71,Bullish,4061.02,4071.73,4074.41,4077.09,4082.44,4089.72,4057.59,18.94,4047.75,4050.39,4048.69,4031.11
2023-11-01,2023,4,11,44,Wednesday,Asian,4070.86,4075.09,4070.22,4075.09,4.87,Bullish,4070.22,4075.09,4076.31,4077.53,4079.96,4083.27,4068.66,18.94,4074.41,4077.09,4071.73,4049.33
2023-11-01,2023,4,11,44,Wednesday,London,4074.23,4084.04,4074.22,4084.04,9.82,Bullish,4074.22,4084.04,4086.49,4088.95,4093.86,4100.54,4071.08,18.94,4074.41,4077.09,4071.73,4049.33
2023-11-01,2023,4,11,44,Wednesday,NY,4080.65,4089.6,4080.37,4089.6,9.23,Bullish,4080.37,4089.6,4091.91,4094.22,4098.83,4105.11,4077.42,18.94,4074.41,4077.09,4071.73,4049.33
2023-11-02,2023,4,11,44,Thursday,Asian,4090.01,4093.07,4089.6,4093.07,3.47,Bullish,4089.6,4093.07,4093.94,4094.81,4096.54,4098.9,4088.49,18.94,4086.49,4088.95,4089.6,4070.22
2023-11-02,2023,4,11,44,Thursday,London,4092.29,4103.48,4091.92,4103.48,11.56,Bullish,4091.92,4103.48,4106.37,4109.26,4115.04,4122.9,4088.22,18.94,4086.49,4088.95,4089.6,4070.22
2023-11-02,2023,4,11,44,Thursday,NY,4100.36,4108.54,4100.02,4108.51,8.52,Bullish,4100.02,4108.54,4110.67,4112.8,4117.06,4122.85,4097.29,18.94,4086.49,4088.95,4089.6,4070.22
2023-11-03,2023,4,11,44,Friday,Asian,4109.36,4114.21,4108.85,4114.03,5.36,Bullish,4108.85,4114.21,4115.55,4116.89,4119.57,4123.21,4107.13,18.94,4106.37,4109.26,4108.54,4089.6
2023-11-03,2023,4,11,44,Friday,London,4112.72,4121.88,4112.46,4121.88,9.42,Bullish,4112.46,4121.88,4124.24,4126.59,4131.3,4137.71,4109.45,18.94,4106.37,4109.26,4108.54,4089.6
2023-11-03,2023,4,11,44,Friday,NY,4118.54,4126.14,4117.95,4125.78,8.19,Bullish,4117.95,4126.14,4128.19,4130.24,4134.33,4139.9,4115.33,18.94,4106.37,4109.26,4108.54,4089.6
2023-11-06,2023,4,11,45,Monday,Asian,4125.67,4129.6,4125.31,4129.6,4.29,Bullish,4125.31,4129.6,4130.67,4131.75,4133.89,4136.81,4123.94,16.59,4124.24,4126.59,4126.14,4108.85
2023-11-06,2023,4,11,45,Monday,London,4128.41,4139.05,4128.25,4138.64,10.8,Bullish,4128.25,4139.05,4141.75,4144.45,4149.85,4157.19,4124.79,16.59,4124.24,4126.59,4126.14,4108.85
2023-11-06,2023,4,11,45,Monday,NY,4135.35,4144.45,4135.23,4144.45,9.22,Bullish,4135.23,4144.45,4146.76,4149.06,4153.67,4159.94,4132.28,16.59,4124.24,4126.59,4126.14,4108.85
2023-11-07,2023,4,11,45,Tuesday,Asian,4144.89,4147.74,4144.2,4147.74,3.54,Bullish,4144.2,4147.74,4148.62,4149.51,4151.28,4153.69,4143.07,16.59,4141.75,4144.45,4144.45,4125.31
2023-11-07,2023,4,11,45,Tuesday,London,4146.72,4156.53,4146.45,4156.53,10.08,Bullish,4146.45,4156.53,4159.05,4161.57,4166.61,4173.46,4143.22,16.59,4141.75,4144.45,4144.45,4125.31
2023-11-07,2023,4,11,45,Tuesday,NY,4152.9,4161.45,4152.77,4161.45,8.68,Bullish,4152.77,4161.45,4163.62,4165.79,4170.13,4176.03,4149.99,16.59,4141.75,4144.45,4144.45,4125.31
2023-11-08,2023,4,11,45,Wednesday,Asian,4161.88,4166.81,4161.71,4166.81,5.1,Bullish,4161.71,4166.81,4168.09,4169.36,4171.91,4175.38,4160.08,16.59,4159.05,4161.57,4161.45,4144.2
2023-11-08,2023,4,11,45,Wednesday,London,4165.81,4175.14,4165.69,4175.14,9.45,Bullish,4165.69,4175.14,4177.5,4179.87,4184.59,4191.02,4162.67,16.59,4159.05,4161.57,4161.45,4144.2
2023-11-08,2023,4,11,45,Wednesday,NY,4171.67,4179.53,4171.57,4179.53,7.96,Bullish,4171.57,4179.53,4181.52,4183.51,4187.49,4192.9,4169.02,16.59,4159.05,4161.57,4161.45,4144.2
2023-11-09,2023,4,11,45,Thursday,Asian,4179.79,4183.12,4179.68,4182.94,3.44,Bullish,4179.68,4183.12,4183.98,4184.84,4186.56,4188.9,4178.58,16.59,4177.5,4179.87,4179.53,4161.71
2023-11-09,2023,4,11,45,Thursday,London,4182.28,4191.5,4182.16,4191.5,9.34,Bullish,4182.16,4191.5,4193.84,4196.17,4200.84,4207.19,4179.17,16.59,4177.5,4179.87,4179.53,4161.71
2023-11-09,2023,4,11,45,Thursday,NY,4188.17,4196.27,4188.05,4196.16,8.22,Bullish,4188.05,4196.27,4198.33,4200.38,4204.49,4210.08,4185.42,16.59,4177.5,4179.87,4179.53,4161.71
2023-11-10,2023,4,11,45,Friday,Asian,4196.31,4201.43,4196.07,4201.43,5.36,Bullish,4196.07,4201.43,4202.77,4204.11,4206.79,4210.43,4194.35,16.59,4193.84,4196.17,4196.27,4179.68
2023-11-10,2023,4,11,45,Friday,London,4200.4,4212.41,4200.24,4212.41,12.17,Bullish,4200.24,4212.41,4215.45,4218.49,4224.58,4232.86,4196.35,16.59,4193.84,4196.17,4196.27,4179.68
2023-11-10,2023,4,11,45,Friday,NY,4208.12,4217.3,4207.88,4217.22,9.42,Bullish,4207.88,4217.3,4219.66,4222.01,4226.72,4233.13,4204.87,16.59,4193.84,4196.17,4196.27,4179.68
2023-11-13,2023,4,11,46,Monday,Asian,4218.63,4221.92,4217.93,4221.92,3.99,Bullish,4217.93,4221.92,4222.92,4223.91,4225.91,4228.62,4216.65,18.97,4215.45,4218.49,4217.3,4196.07
2023-11-13,2023,4,11,46,Monday,London,4220.87,4231.21,4220.61,4231.0,10.6,Bullish,4220.61,4231.21,4233.86,4236.51,4241.81,4249.02,4217.22,18.97,4215.45,4218.49,4217.3,4196.07
2023-11-13,2023,4,11,46,Monday,NY,4228.14,4235.62,4227.89,4235.55,7.73,Bullish,4227.89,4235.62,4237.55,4239.48,4243.35,4248.61,4225.42,18.97,4215.45,4218.49,4217.3,4196.07
2023-11-14,2023,4,11,46,Tuesday,Asian,4235.98,4241.47,4235.66,4241.45,5.81,Bullish,4235.66,4241.47,4242.92,4244.38,4247.28,4251.23,4233.8,18.97,4233.86,4236.51,4235.62,4217.93
2023-11-14,2023,4,11,46,Tuesday,London,4240.45,4249.92,4240.32,4249.92,9.6,Bullish,4240.32,4249.92,4252.32,4254.72,4259.52,4266.05,4237.25,18.97,4233.86,4236.51,4235.62,4217.93
2023-11-14,2023,4,11,46,Tuesday,NY,4246.64,4255.21,4246.49,4255.21,8.72,Bullish,4246.49,4255.21,4257.39,4259.57,4263.93,4269.86,4243.7,18.97,4233.86,4236.51,4235.62,4217.93
2023-11-15,2023,4,11,46,Wednesday,Asian,4255.5,4259.67,4255.22,4259.61,4.45,Bullish,4255.22,4259.67,4260.78,4261.9,4264.12,4267.15,4253.8,18.97,4252.32,4254.72,4255.21,4235.66
2023-11-15,2023,4,11,46,Wednesday,London,4258.92,4269.37,4258.81,4269.37,10.56,Bullish,4258.81,4269.37,4272.01,4274.65,4279.93,4287.11,4255.43,18.97,4252.32,4254.72,4255.21,4235.66
2023-11-15,2023,4,11,46,Wednesday,NY,4265.88,4275.7,4265.47,4275.35,10.23,Bullish,4265.47,4275.7,4278.26,4280.81,4285.93,4292.89,4262.2,18.97,4252.32,4254.72,4255.21,4235.66
2023-11-16,2023,4,11,46,Thursday,Asian,4276.17,4281.62,4275.86,4281.25,5.76,Bullish,4275.86,4281.62,4283.06,4284.5,4287.38,4291.3,4274.02,18.97,4272.01,4274.65,4275.7,4255.22
2023-11-16,2023,4,11,46,Thursday,London,4280.88,4290.6,4280.72,4290.6,9.88,Bullish,4280.72,4290.6,4293.07,4295.54,4300.48,4307.2,4277.56,18.97,4272.01,4274.65,4275.7,4255.22
2023-11-16,2023,4,11,46,Thursday,NY,4287.25,4294.83,4287.1,4294.68,7.73,Bullish,4287.1,4294.83,4296.76,4298.69,4302.56,4307.82,4284.63,18.97,4272.01,4274.65,4275.7,4255.22
2023-11-17,2023,4,11,46,Friday,Asian,4295.1,4298.17,4294.47,4298.17,3.7,Bullish,4294.47,4298.17,4299.1,4300.02,4301.87,4304.39,4293.29,18.97,4293.07,4295.54,4294.83,4275.86
2023-11-17,2023,4,11,46,Friday,London,4297.07,4307.53,4296.96,4307.53,10.57,Bullish,4296.96,4307.53,4310.17,4312.81,4318.1,4325.29,4293.58,18.97,4293.07,4295.54,4294.83,4275.86
2023-11-17,2023,4,11,46,Friday,NY,4304.14,4310.9,4304.0,4310.82,6.9,Bullish,4304.0,4310.9,4312.62,4314.35,4317.8,4322.49,4301.79,18.97,4293.07,4295.54,4294.83,4275.86
2023-11-20,2023,4,11,47,Monday,Asian,4310.97,4314.75,4309.64,4314.74,5.11,Bullish,4309.64,4314.75,4316.03,4317.31,4319.86,4323.33,4308.0,16.95,4310.17,4312.81,4310.9,4294.47
2023-11-20,2023,4,11,47,Monday,London,4313.21,4323.68,4312.92,4323.68,10.76,Bullish,4312.92,4323.68,4326.37,4329.06,4334.44,4341.76,4309.48,16.95,4310.17,4312.81,4310.9,4294.47
2023-11-20,2023,4,11,47,Monday,NY,4320.19,4329.22,4320.02,4328.82,9.2,Bullish,4320.02,4329.22,4331.52,4333.82,4338.42,4344.68,4317.08,16.95,4310.17,4312.81,4310.9,4294.47
2023-11-21,2023,4,11,47,Tuesday,Asian,4329.13,4332.74,4328.43,4332.74,4.31,Bullish,4328.43,4332.74,4333.82,4334.89,4337.05,4339.98,4327.05,16.95,4326.37,4329.06,4329.22,4309.64
2023-11-21,2023,4,11,47,Tuesday,London,4331.89,4340.76,4331.72,4340.76,9.04,Bullish,4331.72,4340.76,4343.02,4345.28,4349.8,4355.95,4328.83,16.95,4326.37,4329.06,4329.22,4309.64
2023-11-21,2023,4,11,47,Tuesday,NY,4338.16,4345.77,4337.83,4344.42,7.94,Bullish,4337.83,4345.77,4347.76,4349.74,4353.71,4359.11,4335.29,16.95,4326.37,4329.06,4329.22,4309.64
2023-11-22,2023,4,11,47,Wednesday,Asian,4344.22,4349.37,4343.71,4349.37,5.66,Bullish,4343.71,4349.37,4350.78,4352.2,4355.03,4358.88,4341.9,16.95,4343.02,4345.28,4345.77,4328.43
2023-11-22,2023,4,11,47,Wednesday,London,4348.42,4360.39,4348.28,4360.39,12.11,Bullish,4348.28,4360.39,4363.42,4366.45,4372.5,4380.73,4344.4,16.95,4343.02,4345.28,4345.77,4328.43
2023-11-22,2023,4,11,47,Wednesday,NY,4355.97,4365.43,4355.73,4365.43,9.7,Bullish,4355.73,4365.43,4367.86,4370.28,4375.13,4381.73,4352.63,16.95,4343.02,4345.28,4345.77,4328.43
2023-11-23,2023,4,11,47,Thursday,Asian,4366.36,4369.05,4365.3,4369.05,3.75,Bullish,4365.3,4369.05,4369.99,4370.93,4372.8,4375.35,4364.1,16.95,4363.42,4366.45,4365.43,4343.71
2023-11-23,2023,4,11,47,Thursday,London,4368.05,4378.04,4367.96,4378.04,10.08,Bullish,4367.96,4378.04,4380.56,4383.08,4388.12,4394.97,4364.73,16.95,4363.42,4366.45,4365.43,4343.71
2023-11-23,2023,4,11,47,Thursday,NY,4374.22,4382.25,4374.01,4382.11,8.24,Bullish,4374.01,4382.25,4384.31,4386.37,4390.49,4396.09,4371.37,16.95,4363.42,4366.45,4365.43,4343.71
2023-11-24,2023,4,11,47,Friday,Asian,4384.24,4390.27,4382.55,4390.27,7.72,Bullish,4382.55,4390.27,4392.2,4394.13,4397.99,4403.24,4380.08,16.95,4380.56,4383.08,4382.25,4365.3
2023-11-24,2023,4,11,47,Friday,London,4388.97,4399.94,4388.72,4399.87,11.22,Bullish,4388.72,4399.94,4402.74,4405.55,4411.16,4418.79,4385.13,16.95,4380.56,4383.08,4382.25,4365.3
2023-11-24,2023,4,11,47,Friday,NY,4396.09,4404.87,4395.94,4404.52,8.93,Bullish,4395.94,4404.87,4407.1,4409.34,4413.8,4419.87,4393.08,16.95,4380.56,4383.08,4382.25,4365.3
2023-11-27,2023,4,11,48,Monday,Asian,4405.32,4409.33,4405.11,4408.56,4.22,Bullish,4405.11,4409.33,4410.39,4411.44,4413.55,4416.42,4403.76,19.64,4402.74,4405.55,4404.87,4382.55
2023-11-27,2023,4,11,48,Monday,London,4408.13,4418.89,4407.66,4418.89,11.23,Bullish,4407.66,4418.89,4421.7,4424.51,4430.12,4437.76,4404.07,19.64,4402.74,4405.55,4404.87,4382.55
2023-11-27,2023,4,11,48,Monday,NY,4415.36,4423.27,4414.85,4423.27,8.42,Bullish,4414.85,4423.27,4425.38,4427.48,4431.69,4437.42,4412.16,19.64,4402.74,4405.55,4404.87,4382.55
2023-11-28,2023,4,11,48,Tuesday,Asian,4423.98,4428.36,4423.47,4428.36,4.89,Bullish,4423.47,4428.36,4429.58,4430.8,4433.25,4436.58,4421.91,19.64,4421.7,4424.51,4423.27,4405.11
2023-11-28,2023,4,11,48,Tuesday,London,4427.09,4437.09,4426.9,4437.09,10.19,Bullish,4426.9,4437.09,4439.64,4442.19,4447.28,4454.21,4423.64,19.64,4421.7,4424.51,4423.27,4405.11
2023-11-28,2023,4,11,48,Tuesday,NY,4433.85,4442.71,4433.75,4441.95,8.96,Bullish,4433.75,4442.71,4444.95,4447.19,4451.67,4457.76,4430.88,19.64,4421.7,4424.51,4423.27,4405.11
2023-11-29,2023,4,11,48,Wednesday,Asian,4442.08,4446.24,4441.78,4445.86,4.46,Bullish,4441.78,4446.24,4447.35,4448.47,4450.7,4453.73,4440.35,19.64,4439.64,4442.19,4442.71,4423.47
2023-11-29,2023,4,11,48,Wednesday,London,4445.01,4456.18,4444.7,4456.0,11.48,Bullish,4444.7,4456.18,4459.05,4461.92,4467.66,4475.47,4441.03,19.64,4439.64,4442.19,4442.71,4423.47
2023-11-29,2023,4,11,48,Wednesday,NY,4451.73,4461.36,4451.59,4461.05,9.77,Bullish,4451.59,4461.36,4463.8,4466.24,4471.13,4477.77,4448.46,19.64,4439.64,4442.19,4442.71,4423.47
2023-11-30,2023,4,11,48,Thursday,Asian,4460.97,4465.94,4460.36,4465.94,5.58,Bullish,4460.36,4465.94,4467.33,4468.73,4471.52,4475.31,4458.57,19.64,4459.05,4461.92,4461.36,4441.78
2023-11-30,2023,4,11,48,Thursday,London,4464.5,4474.59,4464.17,4474.59,10.42,Bullish,4464.17,4474.59,4477.19,4479.8,4485.01,4492.1,4460.84,19.64,4459.05,4461.92,4461.36,4441.78
2023-11-30,2023,4,11,48,Thursday,NY,4471.23,4480.0,4471.11,4479.98,8.89,Bullish,4471.11,4480.0,4482.22,4484.44,4488.89,4494.94,4468.27,19.64,4459.05,4461.92,4461.36,4441.78
2023-12-01,2023,4,12,48,Friday,Asian,4479.81,4484.41,4479.36,4484.32,5.05,Bullish,4479.36,4484.41,4485.67,4486.93,4489.46,4492.89,4477.74,19.64,4477.19,4479.8,4480.0,4460.36
2023-12-01,2023,4,12,48,Friday,London,4483.59,4493.57,4483.46,4493.57,10.11,Bullish,4483.46,4493.57,4496.1,4498.62,4503.68,4510.55,4480.22,19.64,4477.19,4479.8,4480.0,4460.36
2023-12-01,2023,4,12,48,Friday,NY,4489.54,4498.51,4489.3,4498.51,9.21,Bullish,4489.3,4498.51,4500.81,4503.11,4507.72,4513.98,4486.35,19.64,4477.19,4479.8,4480.0,4460.36
2023-12-04,2023,4,12,49,Monday,Asian,4499.23,4503.87,4498.83,4503.87,5.04,Bullish,4498.83,4503.87,4505.13,4506.39,4508.91,4512.34,4497.22,17.23,4496.1,4498.62,4498.51,4479.36
2023-12-04,2023,4,12,49,Monday,London,4502.92,4512.48,4502.82,4512.48,9.66,Bullish,4502.82,4512.48,4514.89,4517.31,4522.14,4528.71,4499.73,17.23,4496.1,4498.62,4498.51,4479.36
2023-12-04,2023,4,12,49,Monday,NY,4509.18,4517.49,4509.07,4517.1,8.42,Bullish,4509.07,4517.49,4519.59,4521.7,4525.91,4531.64,4506.38,17.23,4496.1,4498.62,4498.51,4479.36
2023-12-05,2023,4,12,49,Tuesday,Asian,4517.79,4520.78,4517.39,4520.78,3.39,Bullish,4517.39,4520.78,4521.63,4522.47,4524.17,4526.48,4516.31,17.23,4514.89,4517.31,4517.49,4498.83
2023-12-05,2023,4,12,49,Tuesday,London,4519.65,4529.53,4519.55,4529.53,9.98,Bullish,4519.55,4529.53,4532.02,4534.52,4539.51,4546.3,4516.36,17.23,4514.89,4517.31,4517.49,4498.83
2023-12-05,2023,4,12,49,Tuesday,NY,4525.52,4533.57,4525.23,4533.52,8.34,Bullish,4525.23,4533.57,4535.65,4537.74,4541.91,4547.58,4522.56,17.23,4514.89,4517.31,4517.49,4498.83
